,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.259139,138.156999,5.020246,140.029661,3.065325
1,0.267614,115.76944,4.360173,110.69189,2.196878
2,0.149981,70.528061,5.533273,74.439654,3.957921
3,0.097566,44.349406,2.541829,83.138095,1.815528
4,0.056812,16.176009,1.25946,30.979074,0.859134
