,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,2.538589,25.43269,4.410769,35.201482,3.479568
1,1.849002,18.744181,3.308873,39.937059,2.383356
2,1.131229,13.203142,2.350886,20.041923,1.635943
3,0.548673,7.84722,1.225348,22.672056,1.111929
4,0.030148,3.224409,0.58939,15.740891,0.314306
