,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,640802.1225553543,630508.267943641,635478.2019086676,634826.8966672791,633357.6743334965
1,502290.5108065559,489419.845370968,490652.0255160683,494055.68777776056,500717.2026626082
2,409456.91072873125,394545.0208501092,399866.3264129628,404857.6364313273,404431.6191607496
3,294154.23665685457,276517.4460743356,282755.11517069227,286261.6759008761,285993.4883149441
4,132043.45818883512,126909.54361357355,127827.36686052683,128164.70015710405,128065.4383646084
