,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,15.249617,389.56431,21.734764,253.109639,21.441158
1,10.759356,258.579692,23.095562,233.35368,14.572391
2,5.791871,167.669526,11.557414,174.388903,10.079418
3,1.480354,102.042915,6.044641,118.705283,6.01918
4,0.080831,32.180845,1.75371,55.5672,1.603697
